DATE,Risk_Free_Rate
2010-07-14,6.349206349206349e-06
2010-07-15,6.349206349206349e-06
2010-07-16,5.555555555555557e-06
2010-07-19,5.9523809523809525e-06
2010-07-20,6.349206349206349e-06
2010-07-21,6.349206349206349e-06
2010-07-22,5.9523809523809525e-06
2010-07-23,5.9523809523809525e-06
2010-07-26,5.9523809523809525e-06
2010-07-27,6.349206349206349e-06
2010-07-28,5.9523809523809525e-06
2010-07-29,5.9523809523809525e-06
2010-07-30,5.555555555555557e-06
2010-08-02,5.555555555555557e-06
2010-08-03,5.9523809523809525e-06
2010-08-04,5.9523809523809525e-06
2010-08-05,5.9523809523809525e-06
2010-08-06,5.555555555555557e-06
2010-08-09,5.555555555555557e-06
2010-08-10,5.9523809523809525e-06
2010-08-11,5.9523809523809525e-06
2010-08-12,5.9523809523809525e-06
2010-08-13,5.555555555555557e-06
2010-08-16,5.9523809523809525e-06
2010-08-17,6.349206349206349e-06
2010-08-18,6.349206349206349e-06
2010-08-19,6.349206349206349e-06
2010-08-20,5.9523809523809525e-06
2010-08-23,5.9523809523809525e-06
2010-08-24,6.746031746031747e-06
2010-08-25,6.746031746031747e-06
2010-08-26,6.746031746031747e-06
2010-08-27,6.746031746031747e-06
2010-08-30,6.349206349206349e-06
2010-08-31,6.349206349206349e-06
2010-09-01,6.349206349206349e-06
2010-09-02,5.9523809523809525e-06
2010-09-03,5.9523809523809525e-06
2010-09-06,5.9523809523809525e-06
2010-09-07,5.158730158730158e-06
2010-09-08,3.968253968253968e-06
2010-09-09,3.968253968253968e-06
2010-09-10,3.968253968253968e-06
2010-09-13,3.968253968253968e-06
2010-09-14,4.365079365079366e-06
2010-09-15,4.365079365079366e-06
2010-09-16,4.7619047619047615e-06
2010-09-17,4.7619047619047615e-06
2010-09-20,4.7619047619047615e-06
2010-09-21,4.7619047619047615e-06
2010-09-22,4.7619047619047615e-06
2010-09-23,5.158730158730158e-06
2010-09-24,3.5714285714285714e-06
2010-09-27,3.1746031746031746e-06
2010-09-28,3.1746031746031746e-06
2010-09-29,4.7619047619047615e-06
2010-09-30,5.555555555555557e-06
2010-10-01,5.9523809523809525e-06
2010-10-04,5.9523809523809525e-06
2010-10-05,5.555555555555557e-06
2010-10-06,5.555555555555557e-06
2010-10-07,5.9523809523809525e-06
2010-10-08,5.555555555555557e-06
2010-10-11,5.555555555555557e-06
2010-10-12,5.555555555555557e-06
2010-10-13,5.555555555555557e-06
2010-10-14,5.9523809523809525e-06
2010-10-15,5.555555555555557e-06
2010-10-18,5.555555555555557e-06
2010-10-19,5.555555555555557e-06
2010-10-20,5.555555555555557e-06
2010-10-21,5.158730158730158e-06
2010-10-22,5.158730158730158e-06
2010-10-25,5.158730158730158e-06
2010-10-26,5.555555555555557e-06
2010-10-27,5.555555555555557e-06
2010-10-28,5.555555555555557e-06
2010-10-29,5.555555555555557e-06
2010-11-01,5.555555555555557e-06
2010-11-02,5.158730158730158e-06
2010-11-03,5.158730158730158e-06
2010-11-04,5.158730158730158e-06
2010-11-05,5.158730158730158e-06
2010-11-08,4.7619047619047615e-06
2010-11-09,4.365079365079366e-06
2010-11-10,4.7619047619047615e-06
2010-11-11,4.7619047619047615e-06
2010-11-12,4.365079365079366e-06
2010-11-15,4.7619047619047615e-06
2010-11-16,5.158730158730158e-06
2010-11-17,5.158730158730158e-06
2010-11-18,5.158730158730158e-06
2010-11-19,4.7619047619047615e-06
2010-11-22,4.7619047619047615e-06
2010-11-23,5.9523809523809525e-06
2010-11-24,6.349206349206349e-06
2010-11-25,6.349206349206349e-06
2010-11-26,6.349206349206349e-06
2010-11-29,6.349206349206349e-06
2010-11-30,7.142857142857143e-06
2010-12-01,6.746031746031747e-06
2010-12-02,6.349206349206349e-06
2010-12-03,5.555555555555557e-06
2010-12-06,5.555555555555557e-06
2010-12-07,3.1746031746031746e-06
2010-12-08,3.1746031746031746e-06
2010-12-09,3.5714285714285714e-06
2010-12-10,3.5714285714285714e-06
2010-12-13,3.968253968253968e-06
2010-12-14,3.5714285714285714e-06
2010-12-15,3.1746031746031746e-06
2010-12-16,3.1746031746031746e-06
2010-12-17,1.984126984126984e-06
2010-12-20,1.5873015873015873e-06
2010-12-21,3.5714285714285714e-06
2010-12-22,2.7777777777777783e-06
2010-12-23,2.7777777777777783e-06
2010-12-24,2.7777777777777783e-06
2010-12-27,2.3809523809523808e-06
2010-12-28,3.1746031746031746e-06
2010-12-29,1.984126984126984e-06
2010-12-30,1.984126984126984e-06
2010-12-31,2.7777777777777783e-06
2011-01-03,4.365079365079366e-06
2011-01-04,4.7619047619047615e-06
2011-01-05,5.158730158730158e-06
2011-01-06,5.158730158730158e-06
2011-01-07,5.158730158730158e-06
2011-01-10,5.555555555555557e-06
2011-01-11,5.9523809523809525e-06
2011-01-12,5.9523809523809525e-06
2011-01-13,5.9523809523809525e-06
2011-01-14,5.555555555555557e-06
2011-01-17,5.555555555555557e-06
2011-01-18,5.9523809523809525e-06
2011-01-19,6.349206349206349e-06
2011-01-20,5.9523809523809525e-06
2011-01-21,5.9523809523809525e-06
2011-01-24,5.9523809523809525e-06
2011-01-25,5.9523809523809525e-06
2011-01-26,5.9523809523809525e-06
2011-01-27,5.158730158730158e-06
2011-01-28,5.158730158730158e-06
2011-01-31,5.9523809523809525e-06
2011-02-01,6.349206349206349e-06
2011-02-02,5.9523809523809525e-06
2011-02-03,5.555555555555557e-06
2011-02-04,5.158730158730158e-06
2011-02-07,5.158730158730158e-06
2011-02-08,5.555555555555557e-06
2011-02-09,4.365079365079366e-06
2011-02-10,3.1746031746031746e-06
2011-02-11,3.1746031746031746e-06
2011-02-14,3.5714285714285714e-06
2011-02-15,4.365079365079366e-06
2011-02-16,3.968253968253968e-06
2011-02-17,3.1746031746031746e-06
2011-02-18,3.1746031746031746e-06
2011-02-21,3.1746031746031746e-06
2011-02-22,3.968253968253968e-06
2011-02-23,4.7619047619047615e-06
2011-02-24,5.158730158730158e-06
2011-02-25,4.7619047619047615e-06
2011-02-28,5.158730158730158e-06
2011-03-01,2.7777777777777783e-06
2011-03-02,4.7619047619047615e-06
2011-03-03,4.7619047619047615e-06
2011-03-04,4.365079365079366e-06
2011-03-07,3.968253968253968e-06
2011-03-08,2.7777777777777783e-06
2011-03-09,2.7777777777777783e-06
2011-03-10,1.5873015873015873e-06
2011-03-11,1.5873015873015873e-06
2011-03-14,1.984126984126984e-06
2011-03-15,2.7777777777777783e-06
2011-03-16,2.3809523809523808e-06
2011-03-17,2.3809523809523808e-06
2011-03-18,2.3809523809523808e-06
2011-03-21,2.3809523809523808e-06
2011-03-22,2.7777777777777783e-06
2011-03-23,2.3809523809523808e-06
2011-03-24,1.5873015873015873e-06
2011-03-25,1.5873015873015873e-06
2011-03-28,1.5873015873015873e-06
2011-03-29,2.3809523809523808e-06
2011-03-30,1.1904761904761904e-06
2011-03-31,1.984126984126984e-06
2011-04-01,1.1904761904761904e-06
2011-04-04,7.936507936507937e-07
2011-04-05,1.984126984126984e-06
2011-04-06,1.1904761904761904e-06
2011-04-07,1.1904761904761904e-06
2011-04-08,7.936507936507937e-07
2011-04-11,7.936507936507937e-07
2011-04-12,7.936507936507937e-07
2011-04-13,1.1904761904761904e-06
2011-04-14,1.5873015873015873e-06
2011-04-15,1.5873015873015873e-06
2011-04-18,1.1904761904761904e-06
2011-04-19,1.5873015873015873e-06
2011-04-20,1.5873015873015873e-06
2011-04-21,1.1904761904761904e-06
2011-04-22,1.1904761904761904e-06
2011-04-25,1.1904761904761904e-06
2011-04-26,7.936507936507937e-07
2011-04-27,1.1904761904761904e-06
2011-04-28,7.936507936507937e-07
2011-04-29,7.936507936507937e-07
2011-05-02,7.936507936507937e-07
2011-05-03,7.936507936507937e-07
2011-05-04,7.936507936507937e-07
2011-05-05,3.9682539682539683e-07
2011-05-06,7.936507936507937e-07
2011-05-09,3.9682539682539683e-07
2011-05-10,7.936507936507937e-07
2011-05-11,3.9682539682539683e-07
2011-05-12,3.9682539682539683e-07
2011-05-13,3.9682539682539683e-07
2011-05-16,7.936507936507937e-07
2011-05-17,1.1904761904761904e-06
2011-05-18,1.1904761904761904e-06
2011-05-19,7.936507936507937e-07
2011-05-20,1.1904761904761904e-06
2011-05-23,1.1904761904761904e-06
2011-05-24,1.5873015873015873e-06
2011-05-25,1.5873015873015873e-06
2011-05-26,1.5873015873015873e-06
2011-05-27,1.5873015873015873e-06
2011-05-30,1.5873015873015873e-06
2011-05-31,1.5873015873015873e-06
2011-06-01,1.5873015873015873e-06
2011-06-02,1.5873015873015873e-06
2011-06-03,1.5873015873015873e-06
2011-06-06,1.1904761904761904e-06
2011-06-07,3.9682539682539683e-07
2011-06-08,3.9682539682539683e-07
2011-06-09,7.936507936507937e-07
2011-06-10,7.936507936507937e-07
2011-06-13,7.936507936507937e-07
2011-06-14,1.1904761904761904e-06
2011-06-15,7.936507936507937e-07
2011-06-16,7.936507936507937e-07
2011-06-17,7.936507936507937e-07
2011-06-20,7.936507936507937e-07
2011-06-21,3.9682539682539683e-07
2011-06-22,3.9682539682539683e-07
2011-06-23,3.9682539682539683e-07
2011-06-24,3.9682539682539683e-07
2011-06-27,3.9682539682539683e-07
2011-06-28,3.9682539682539683e-07
2011-06-29,3.9682539682539683e-07
2011-06-30,3.9682539682539683e-07
2011-07-01,3.9682539682539683e-07
2011-07-04,3.9682539682539683e-07
2011-07-05,3.9682539682539683e-07
2011-07-06,3.9682539682539683e-07
2011-07-07,1.1904761904761904e-06
2011-07-08,1.1904761904761904e-06
2011-07-11,7.936507936507937e-07
2011-07-12,3.9682539682539683e-07
2011-07-13,3.9682539682539683e-07
2011-07-14,3.9682539682539683e-07
2011-07-15,7.936507936507937e-07
2011-07-18,3.9682539682539683e-07
2011-07-19,7.936507936507937e-07
2011-07-20,3.9682539682539683e-07
2011-07-21,1.5873015873015873e-06
2011-07-22,1.984126984126984e-06
2011-07-25,1.984126984126984e-06
2011-07-26,2.7777777777777783e-06
2011-07-27,3.1746031746031746e-06
2011-07-28,3.968253968253968e-06
2011-07-29,6.349206349206349e-06
2011-08-01,5.158730158730158e-06
2011-08-02,1.984126984126984e-06
2011-08-03,3.9682539682539683e-07
2011-08-04,3.9682539682539683e-07
2011-08-05,3.9682539682539683e-07
2011-08-08,7.936507936507937e-07
2011-08-09,7.936507936507937e-07
2011-08-10,7.936507936507937e-07
2011-08-11,3.9682539682539683e-07
2011-08-12,3.9682539682539683e-07
2011-08-15,0.0
2011-08-16,7.936507936507937e-07
2011-08-17,3.9682539682539683e-07
2011-08-18,3.9682539682539683e-07
2011-08-19,0.0
2011-08-22,3.9682539682539683e-07
2011-08-23,3.9682539682539683e-07
2011-08-24,7.936507936507937e-07
2011-08-25,3.9682539682539683e-07
2011-08-26,0.0
2011-08-29,0.0
2011-08-30,3.9682539682539683e-07
2011-08-31,3.9682539682539683e-07
2011-09-01,7.936507936507937e-07
2011-09-02,7.936507936507937e-07
2011-09-05,7.936507936507937e-07
2011-09-06,7.936507936507937e-07
2011-09-07,0.0
2011-09-08,3.9682539682539683e-07
2011-09-09,0.0
2011-09-12,3.9682539682539683e-07
2011-09-13,0.0
2011-09-14,0.0
2011-09-15,0.0
2011-09-16,3.9682539682539683e-07
2011-09-19,0.0
2011-09-20,0.0
2011-09-21,3.9682539682539683e-07
2011-09-22,0.0
2011-09-23,0.0
2011-09-26,0.0
2011-09-27,0.0
2011-09-28,0.0
2011-09-29,0.0
2011-09-30,7.936507936507937e-07
2011-10-03,3.9682539682539683e-07
2011-10-04,3.9682539682539683e-07
2011-10-05,0.0
2011-10-06,3.9682539682539683e-07
2011-10-07,3.9682539682539683e-07
2011-10-10,3.9682539682539683e-07
2011-10-11,3.9682539682539683e-07
2011-10-12,3.9682539682539683e-07
2011-10-13,7.936507936507937e-07
2011-10-14,7.936507936507937e-07
2011-10-17,7.936507936507937e-07
2011-10-18,7.936507936507937e-07
2011-10-19,3.9682539682539683e-07
2011-10-20,7.936507936507937e-07
2011-10-21,3.9682539682539683e-07
2011-10-24,3.9682539682539683e-07
2011-10-25,3.9682539682539683e-07
2011-10-26,3.9682539682539683e-07
2011-10-27,7.936507936507937e-07
2011-10-28,7.936507936507937e-07
2011-10-31,7.936507936507937e-07
2011-11-01,3.9682539682539683e-07
2011-11-02,3.9682539682539683e-07
2011-11-03,3.9682539682539683e-07
2011-11-04,3.9682539682539683e-07
2011-11-07,3.9682539682539683e-07
2011-11-08,3.9682539682539683e-07
2011-11-09,3.9682539682539683e-07
2011-11-10,3.9682539682539683e-07
2011-11-11,3.9682539682539683e-07
2011-11-14,3.9682539682539683e-07
2011-11-15,3.9682539682539683e-07
2011-11-16,3.9682539682539683e-07
2011-11-17,3.9682539682539683e-07
2011-11-18,7.936507936507937e-07
2011-11-21,7.936507936507937e-07
2011-11-22,7.936507936507937e-07
2011-11-23,7.936507936507937e-07
2011-11-24,7.936507936507937e-07
2011-11-25,7.936507936507937e-07
2011-11-28,7.936507936507937e-07
2011-11-29,7.936507936507937e-07
2011-11-30,7.936507936507937e-07
2011-12-01,7.936507936507937e-07
2011-12-02,7.936507936507937e-07
2011-12-05,3.9682539682539683e-07
2011-12-06,0.0
2011-12-07,0.0
2011-12-08,0.0
2011-12-09,0.0
2011-12-12,0.0
2011-12-13,0.0
2011-12-14,0.0
2011-12-15,0.0
2011-12-16,0.0
2011-12-19,0.0
2011-12-20,0.0
2011-12-21,0.0
2011-12-22,0.0
2011-12-23,0.0
2011-12-26,0.0
2011-12-27,3.9682539682539683e-07
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,3.9682539682539683e-07
2012-01-02,3.9682539682539683e-07
2012-01-03,3.9682539682539683e-07
2012-01-04,3.9682539682539683e-07
2012-01-05,3.9682539682539683e-07
2012-01-06,7.936507936507937e-07
2012-01-09,3.9682539682539683e-07
2012-01-10,3.9682539682539683e-07
2012-01-11,3.9682539682539683e-07
2012-01-12,7.936507936507937e-07
2012-01-13,7.936507936507937e-07
2012-01-16,7.936507936507937e-07
2012-01-17,7.936507936507937e-07
2012-01-18,7.936507936507937e-07
2012-01-19,1.5873015873015873e-06
2012-01-20,1.1904761904761904e-06
2012-01-23,1.1904761904761904e-06
2012-01-24,7.936507936507937e-07
2012-01-25,1.1904761904761904e-06
2012-01-26,1.5873015873015873e-06
2012-01-27,1.984126984126984e-06
2012-01-30,1.984126984126984e-06
2012-01-31,1.5873015873015873e-06
2012-02-01,1.984126984126984e-06
2012-02-02,2.7777777777777783e-06
2012-02-03,2.3809523809523808e-06
2012-02-06,1.5873015873015873e-06
2012-02-07,2.3809523809523808e-06
2012-02-08,2.3809523809523808e-06
2012-02-09,2.3809523809523808e-06
2012-02-10,1.984126984126984e-06
2012-02-13,2.3809523809523808e-06
2012-02-14,3.5714285714285714e-06
2012-02-15,3.5714285714285714e-06
2012-02-16,1.5873015873015873e-06
2012-02-17,1.1904761904761904e-06
2012-02-20,1.1904761904761904e-06
2012-02-21,1.1904761904761904e-06
2012-02-22,2.7777777777777783e-06
2012-02-23,2.7777777777777783e-06
2012-02-24,3.1746031746031746e-06
2012-02-27,3.1746031746031746e-06
2012-02-28,3.968253968253968e-06
2012-02-29,3.1746031746031746e-06
2012-03-01,2.7777777777777783e-06
2012-03-02,2.3809523809523808e-06
2012-03-05,2.7777777777777783e-06
2012-03-06,2.3809523809523808e-06
2012-03-07,2.3809523809523808e-06
2012-03-08,2.7777777777777783e-06
2012-03-09,2.3809523809523808e-06
2012-03-12,1.984126984126984e-06
2012-03-13,2.3809523809523808e-06
2012-03-14,3.1746031746031746e-06
2012-03-15,3.1746031746031746e-06
2012-03-16,2.7777777777777783e-06
2012-03-19,2.7777777777777783e-06
2012-03-20,3.1746031746031746e-06
2012-03-21,3.5714285714285714e-06
2012-03-22,2.3809523809523808e-06
2012-03-23,2.3809523809523808e-06
2012-03-26,2.3809523809523808e-06
2012-03-27,2.7777777777777783e-06
2012-03-28,1.984126984126984e-06
2012-03-29,7.936507936507937e-07
2012-03-30,1.984126984126984e-06
2012-04-02,1.984126984126984e-06
2012-04-03,2.7777777777777783e-06
2012-04-04,3.1746031746031746e-06
2012-04-05,2.7777777777777783e-06
2012-04-06,2.3809523809523808e-06
2012-04-09,2.7777777777777783e-06
2012-04-10,3.1746031746031746e-06
2012-04-11,3.1746031746031746e-06
2012-04-12,3.1746031746031746e-06
2012-04-13,2.7777777777777783e-06
2012-04-16,2.7777777777777783e-06
2012-04-17,2.7777777777777783e-06
2012-04-18,1.984126984126984e-06
2012-04-19,1.5873015873015873e-06
2012-04-20,1.5873015873015873e-06
2012-04-23,1.5873015873015873e-06
2012-04-24,2.7777777777777783e-06
2012-04-25,3.1746031746031746e-06
2012-04-26,3.5714285714285714e-06
2012-04-27,2.7777777777777783e-06
2012-04-30,2.7777777777777783e-06
2012-05-01,2.7777777777777783e-06
2012-05-02,2.3809523809523808e-06
2012-05-03,1.984126984126984e-06
2012-05-04,1.984126984126984e-06
2012-05-07,2.3809523809523808e-06
2012-05-08,3.1746031746031746e-06
2012-05-09,2.7777777777777783e-06
2012-05-10,3.1746031746031746e-06
2012-05-11,2.7777777777777783e-06
2012-05-14,2.7777777777777783e-06
2012-05-15,3.1746031746031746e-06
2012-05-16,3.1746031746031746e-06
2012-05-17,3.1746031746031746e-06
2012-05-18,2.3809523809523808e-06
2012-05-21,2.3809523809523808e-06
2012-05-22,2.7777777777777783e-06
2012-05-23,2.7777777777777783e-06
2012-05-24,3.1746031746031746e-06
2012-05-25,2.7777777777777783e-06
2012-05-28,2.7777777777777783e-06
2012-05-29,2.3809523809523808e-06
2012-05-30,1.984126984126984e-06
2012-05-31,1.1904761904761904e-06
2012-06-01,1.1904761904761904e-06
2012-06-04,1.5873015873015873e-06
2012-06-05,1.984126984126984e-06
2012-06-06,1.984126984126984e-06
2012-06-07,1.5873015873015873e-06
2012-06-08,1.5873015873015873e-06
2012-06-11,1.984126984126984e-06
2012-06-12,2.3809523809523808e-06
2012-06-13,2.7777777777777783e-06
2012-06-14,3.1746031746031746e-06
2012-06-15,1.984126984126984e-06
2012-06-18,2.3809523809523808e-06
2012-06-19,2.3809523809523808e-06
2012-06-20,2.3809523809523808e-06
2012-06-21,1.984126984126984e-06
2012-06-22,1.984126984126984e-06
2012-06-25,2.3809523809523808e-06
2012-06-26,2.7777777777777783e-06
2012-06-27,2.3809523809523808e-06
2012-06-28,7.936507936507937e-07
2012-06-29,1.5873015873015873e-06
2012-07-02,2.3809523809523808e-06
2012-07-03,3.1746031746031746e-06
2012-07-04,3.1746031746031746e-06
2012-07-05,2.7777777777777783e-06
2012-07-06,2.3809523809523808e-06
2012-07-09,2.3809523809523808e-06
2012-07-10,2.7777777777777783e-06
2012-07-11,2.7777777777777783e-06
2012-07-12,3.1746031746031746e-06
2012-07-13,3.1746031746031746e-06
2012-07-16,1.5873015873015873e-06
2012-07-17,3.1746031746031746e-06
2012-07-18,2.7777777777777783e-06
2012-07-19,2.3809523809523808e-06
2012-07-20,2.7777777777777783e-06
2012-07-23,2.7777777777777783e-06
2012-07-24,3.1746031746031746e-06
2012-07-25,3.1746031746031746e-06
2012-07-26,3.1746031746031746e-06
2012-07-27,2.7777777777777783e-06
2012-07-30,2.3809523809523808e-06
2012-07-31,2.7777777777777783e-06
2012-08-01,2.7777777777777783e-06
2012-08-02,1.5873015873015873e-06
2012-08-03,1.1904761904761904e-06
2012-08-06,1.984126984126984e-06
2012-08-07,3.5714285714285714e-06
2012-08-08,3.5714285714285714e-06
2012-08-09,3.968253968253968e-06
2012-08-10,3.968253968253968e-06
2012-08-13,3.968253968253968e-06
2012-08-14,4.365079365079366e-06
2012-08-15,4.365079365079366e-06
2012-08-16,3.968253968253968e-06
2012-08-17,3.5714285714285714e-06
2012-08-20,3.5714285714285714e-06
2012-08-21,3.968253968253968e-06
2012-08-22,3.968253968253968e-06
2012-08-23,3.968253968253968e-06
2012-08-24,3.968253968253968e-06
2012-08-27,3.968253968253968e-06
2012-08-28,4.7619047619047615e-06
2012-08-29,4.7619047619047615e-06
2012-08-30,4.7619047619047615e-06
2012-08-31,3.5714285714285714e-06
2012-09-03,3.5714285714285714e-06
2012-09-04,3.968253968253968e-06
2012-09-05,4.365079365079366e-06
2012-09-06,3.968253968253968e-06
2012-09-07,3.5714285714285714e-06
2012-09-10,3.5714285714285714e-06
2012-09-11,3.5714285714285714e-06
2012-09-12,3.5714285714285714e-06
2012-09-13,3.968253968253968e-06
2012-09-14,3.1746031746031746e-06
2012-09-17,2.3809523809523808e-06
2012-09-18,3.1746031746031746e-06
2012-09-19,3.1746031746031746e-06
2012-09-20,2.3809523809523808e-06
2012-09-21,1.984126984126984e-06
2012-09-24,1.1904761904761904e-06
2012-09-25,2.3809523809523808e-06
2012-09-26,1.984126984126984e-06
2012-09-27,1.984126984126984e-06
2012-09-28,2.3809523809523808e-06
2012-10-01,1.984126984126984e-06
2012-10-02,3.5714285714285714e-06
2012-10-03,3.5714285714285714e-06
2012-10-04,3.968253968253968e-06
2012-10-05,3.968253968253968e-06
2012-10-08,3.968253968253968e-06
2012-10-09,4.365079365079366e-06
2012-10-10,4.7619047619047615e-06
2012-10-11,4.7619047619047615e-06
2012-10-12,4.7619047619047615e-06
2012-10-15,3.968253968253968e-06
2012-10-16,5.158730158730158e-06
2012-10-17,5.158730158730158e-06
2012-10-18,4.7619047619047615e-06
2012-10-19,4.365079365079366e-06
2012-10-22,3.968253968253968e-06
2012-10-23,4.365079365079366e-06
